cohort,elapsed,success,count,length
441284002,0.031656026,1,210,144957
441408001,0.069441063,1,140,58201
441408002,0.069317091,1,229,137366
441408003,0.061248851,1,329,531
441542001,0.06687804,1,0,0
441542002,0.048431559,1,0,0
441542003,0.062906415,1,0,0
441542004,0.513370331,1,0,0
441788001,0.059354559,1,31,13482
441788002,0.05868437,1,47,27569
441848001,0.061027482,1,86,37540
441848002,0.080121841,1,150,94134
442752001,0.031638968,1,138,60078
442752002,0.038575065,1,241,147513
442752003,0.065503618,1,306,1424
443213001,0.033007575,1,0,0
443213002,0.028367473,1,0,0
443213003,0.036087415,1,0,0
443213004,0.044184024,1,0,0
443387001,0.071355595,1,13,4523
443387002,0.071900403,1,24,14307
443392001,0.130734794,1,209,96892
443392002,0.139878609,1,592,442902
443392003,0.215480726,1,592,442902
443454001,0.086291457,1,100,43119
443454002,0.066849901,1,184,115622
443454003,0.077799609,1,21,168
443454004,0.05056811,1,280,10066
443700001,0.025467871,1,0,0
443700002,0.012887448,1,0,0
443727001,0.017194734,1,48,18407
443727002,0.021327202,1,77,45149
444044001,0.021153704,1,28,12309
444044002,0.019484787,1,38,20776
444070001,0.025807714,1,99,39729
444070002,0.031707517,1,169,99992
444247001,0.069818681,1,156,69513
444247002,0.071634411,1,252,153103
444247003,0.059170152,1,382,1503
444247004,0.056901724,1,11,5709
444247005,0.046600877,1,5,1857
444247006,0.0393467,1,96,59976
444247007,0.029591619,1,2,1303
444247008,0.038216943,1,3,1864
444429001,0.056794428,1,19,7559
444429002,0.061166855,1,32,18413
44784217001,0.084599453,1,215,99391
44784217002,0.110320883,1,633,473301
45763653001,0.084265621,1,94,36660
45763653002,0.063108786,1,134,70581
45763653003,0.209019262,1,9,4366
46271022001,0.067295075,1,161,67387
46271022002,0.08036767,1,295,187739
46271022003,0.067310555,1,495,344006
46271022004,0.19258159,1,293,241021
46271022005,5.168290367,1,272,224492
46271022006,0.086429674,1,217,97665
75860001,0.03596616,1,119,51238
75860002,0.038142875,1,204,124554
75860003,0.068126659,1,252,370
76685001,0.029672218,1,14,5255
76685002,0.023549392,1,25,15356
77074001,0.071694251,1,204,90350
77074002,0.111935922,1,548,395633
80180001,0.088547342,1,179,84536
80180002,0.096868342,1,650,506627
80180003,0.098768951,1,179,84536
80182001,0.023468815,1,3,1353
80182002,0.017026486,1,6,3483
80204001,0.014925577,1,0,0
80204002,0.011164312,1,0,0
80204003,0.012865341,1,0,0
80502001,0.065170891,1,188,81922
80502002,0.079927971,1,342,221595
80809001,0.071489883,1,107,48920
80809002,0.067175576,1,187,117767
80809003,0.074405617,1,107,48920
80809004,0.053129607,1,185,116942
80809005,0.084321066,1,48,38494
80809006,0.040187826,1,4,2456
80809007,0.036138115,1,35,29942
80809008,0.045346423,1,0,0
80809009,0.024534857,1,0,0
80809010,0.130050384,1,0,0
80809011,0.142708973,1,0,0
80809012,0.144767146,1,0,0
80809013,0.03390628,1,184,116220
80809014,0.046769157,1,4,2456
80809015,0.023239192,1,0,0
80809016,0.078198747,1,45,33759
81893001,0.020364516,1,12,4501
81893002,0.032709231,1,21,12622
81893003,0.023397834,1,12,4501
81893004,0.03213491,1,1,717
81893005,0.02126787,1,23,13957
81893006,0.029088511,1,0,0
81893007,0.030189887,1,0,0
81893008,0.030346136,1,0,0
81893009,0.048084768,1,1,230
81893010,0.02637628,1,2,914
81902001,0.095665288,1,201,89436
81902002,0.101964836,1,468,323649
81931001,0.038207563,1,10,2890
81931002,0.019246303,1,12,4360
81931003,0.14133362,1,14,4446
81931004,0.019117693,1,10,2890
81931005,0.128480527,1,14,4446
