cohort,elapsed,success,count,length
4236484001,1.727530236,1,0,0
4236484002,1.225375871,1,0,0
4245975001,1.320922977,1,436,151491
4245975002,1.526239107,1,751,398050
4245975003,1.177448517,1,2592,1361497
4246127001,1.709161498,1,3078,1058446
4246127002,1.378975102,1,5402,2853112
42535714001,1.267542685,1,0,0
42535714002,1.235449658,1,0,0
42535714003,1.283840926,1,0,0
4253901001,1.365321348,1,2745,950795
4253901002,1.431062394,1,5054,2759219
4253901003,1.54713794,1,0,0
4253901004,1.71192615,1,2745,950795
4256228001,1.485579019,1,11248,3826680
4256228002,1.674409839,1,19915,10558274
4260535001,1.541025677,1,4676,1577866
4260535002,1.386634158,1,8350,4430088
4266367001,1.567482062,1,431,154532
4266367002,1.541794108,1,852,490953
4266367003,14.706599386,1,0,0
4266367004,4.338035672,1,0,0
4266367005,3.102768219,1,0,0
4266367006,1.34927218,1,0,0
4272240001,1.454609196,1,19758,7207204
4272240002,1.538515675,1,49303,30573751
4273391001,1.31451096,1,750,258426
4273391002,1.444718208,1,1263,660146
4273391003,1.238587426,1,1512,777133
4281232001,1.372113189,1,926,321370
4281232002,1.330422879,1,1661,900075
4281232003,13.742879855,1,12,6285
4281232004,14.245699985,1,6,4107
4281232005,11.63480145,1,0,0
4284492001,1.432956555,1,0,0
4284492002,1.361193074,1,0,0
4284492003,1.377946821,1,0,0
4285717001,1.53896285,1,0,0
4285717002,1.287297591,1,0,0
4285717003,8.746792105,1,156,53363
4285717004,1.194958277,1,0,0
4286201001,1.43555653,1,3471,1248191
4286201002,1.69120209,1,7004,4084565
4290976001,1.27042093,1,0,0
4290976002,1.394060725,1,0,0
4290976003,1.597661265,1,0,0
4299535001,1.470882082,1,100,35903
4299535002,1.324500562,1,175,93339
4306655001,1.932786576,1,0,0
4306655002,1.610753142,1,0,0
4306655003,0.906394322,1,5062,219876
4306655004,4.908484282,1,101,16644
4311499001,1.509911023,1,3359,1135838
4311499002,1.398550454,1,5918,3132378
4318985001,1.651840293,1,13718,4736180
4318985002,1.566510664,1,27554,15604390
4322024001,1.624041719,1,2030,686157
4322024002,1.571881688,1,3327,1697693
432585001,1.379034532,1,8302,2841028
432585002,1.671781517,1,15429,8435655
432595001,1.596169691,1,532,173408
432595002,1.630650425,1,863,429538
432791001,1.331381695,1,0,0
432791002,1.532551388,1,0,0
432791003,1.572004027,1,0,0
432867001,1.61023988,1,18507,7009555
432867002,1.75926751,1,57660,38341542
432870001,1.465537547,1,11233,3872617
432870002,1.575969899,1,21188,11651709
432870003,1.79407618,1,0,0
432870004,1.859071304,1,2213,49444
432881001,1.485475601,1,7324,2535540
432881002,1.589848598,1,13462,7333588
432893001,1.389027237,1,0,0
432893002,1.218893164,1,0,0
433595001,1.628603986,1,6493,2164272
433595002,1.651086693,1,11847,6358311
433736001,1.856540509,1,10958,3780089
